download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-57m-46s;€;LYS;127;19.5;AMS;Air France  - HOP!, KLM opera el vuel;8:50;1;1;13:20;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;LTN;137;15.3;AMS;Monarch Airlines / easyJet;12:15;1;1;20:55;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;CDG;160;5.6;AMS;Air France  - KLM opera el vuel;15:55;1;1;10:20;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;;161;2.6;AMS;KLM;19:50;0;1;17:15;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;CPH;171;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;26-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;KBP;176;7.4;AMS;Ukraine Intl Air;21:45;1;1;14:20;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;CPH;180;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;22-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;SPU, ZAG;183;16.5;AMS;Croatia Airlines;10:30;2;1;18:00;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;ARN;188;13.2;AMS;Norwegian;21:10;1;1;7:55;mar;FCO;26-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;GVA;191;14.5;AMS;easyJet;11:15;1;1;20:45;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;KBP;201;17.5;AMS;Ukraine Intl Air;21:45;1;1;4:15;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;BCN;210;13.6;AMS;Vueling;9:35;1;1;20:00;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;ZRH;214;4.5;AMS;SWISS;19:20;1;1;14:50;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;BCN;220;11;AMS;Vueling;18:00;1;1;7:00;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;SPU, ZAG;437;16.5;AMS;Croatia Airlines;10:30;2;1;18:00;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;ZRH;814;4.5;AMS;Alitalia / KLM  - Alitalia CityLiner opera el vuel;13:25;1;1;8:55;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;GVA;817;6.5;AMS;Alitalia / KLM  - Alitalia CityLiner, KLM Cityhopper opera el vuel;16:20;1;1;9:50;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;MUC;818;4.5;AMS;Alitalia / KLM;19:10;1;1;14:40;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;€;CDG, CPH;1920;15.3;AMS;Air Mauritius  - Air France, KLM opera el vuel;11:25;2;1;20:05;vie;FCO;22-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;s;;;2.6;AMS;Alitalia;22:55;0;1;20:20;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;s;;;2.6;AMS;KLM;12:35;0;1;10:00;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
23-09-2017-20h-57m-46s;s;;;2.8;AMS;Vueling;12:55;0;1;10:10;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
