download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
23-09-2017-20h-29m-39s;€;CPH;128;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;24-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;LGW;129;19.2;AMS;Vueling / easyJet;13:50;1;1;18:35;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;161;2.4;AMS;KLM;23:25;0;1;21:00;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CPH;165;6.6;AMS;SAS;21:05;1;1;14:30;vie;FCO;24-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;181;2.6;AMS;KLM;12:35;0;1;10:00;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;CGN, FRA;185;10.8;AMS;Ryanair / FlixBus / KLM;19:45;2;1;8:55;sáb;CIA;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;ZRH;214;7.7;AMS;SWISS;14:10;1;1;6:30;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;;253;2.6;AMS;KLM;12:35;0;1;10:00;dom;FCO;26-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;€;ZRH;263;4.5;AMS;SWISS;14:10;1;1;9:40;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;s;;;2.5;AMS;Alitalia;17:00;0;1;14:30;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;s;;;2.5;AMS;Alitalia;11:00;0;1;8:30;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
23-09-2017-20h-29m-39s;s;;;2.7;AMS;KLM;8:50;0;1;6:10;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
