link;download_date;price;currency;airlines;number_destinations;duration_0;stops_0;number_stops_0;date_0;depart_time_0;arrival_time_0;depart_airport_0;arrival_airport_0;day_week_0
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;58;€;Ryanair;1;7.4;STN;1;2-12;11:10;18:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;59;€;Ryanair;1;13.2;BRU;1;1-12;20:15;9:30;FCO;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;59;€;Ryanair;1;24;BRU;1;5-12;19:40;19:40;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;60;€;Ryanair;1;2.6;;0;3-12;16:35;19:10;CIA;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;60;€;Ryanair;1;9.7;CTA;1;3-12;10:05;19:45;FCO;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;60;€;Ryanair;1;13.8;BRU;1;5-12;19:40;9:30;FCO;MAD;mar
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;61;€;Ryanair;1;7.4;STN;1;1-12;11:10;18:35;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;62;€;Ryanair;1;16.3;OTP;1;2-12;6:30;22:50;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;63;€;Ryanair;1;17.5;CRL;1;2-12;18:20;11:50;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;64;€;Ryanair;1;9.9;STN;1;2-12;13:40;23:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;64;€;Ryanair;1;16.8;STN;1;2-12;17:25;10:15;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;64;€;Ryanair;1;17.5;CRL;1;4-12;18:20;11:50;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;65;€;Ryanair;1;7.4;STN;1;4-12;11:10;18:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;66;€;Ryanair;1;13.5;BRU;1;4-12;20:00;9:30;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;66;€;Ryanair;1;15.8;SXF;1;1-12;21:10;13:00;CIA;MAD;vie
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;67;€;Ryanair;1;8.2;STN;1;2-12;10:20;18:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;67;€;Ryanair;1;12.1;STN;1;2-12;6:30;18:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;67;€;Ryanair;1;12.4;STN;1;2-12;11:10;23:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;67;€;Ryanair;1;12.5;BRU;1;4-12;7:10;19:40;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;67;€;Ryanair;1;13.2;STN;1;2-12;10:20;23:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;67;€;Ryanair;1;17.1;STN;1;2-12;6:30;23:35;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;68;€;Ryanair / Wizz Air;1;12.7;SOF;1;4-12;8:00;20:40;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;68;€;Ryanair;1;23.1;STN;1;3-12;11:10;10:15;CIA;MAD;dom
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;69;€;TAP AIR PORTUGAL;1;6.1;LIS;1;4-12;11:45;17:50;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;69;€;Ryanair;1;9.5;EIN;1;2-12;9:55;19:25;CIA;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;69;€;TAP AIR PORTUGAL;1;11.7;LIS;1;4-12;6:10;17:50;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;69;€;Ryanair;1;21.2;CTA, BLQ;2;4-12;22:15;19:25;FCO;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;70;€;Ryanair;1;20.8;BCN, PMI;2;2-12;20:30;17:20;FCO;MAD;sáb
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;71;€;Ryanair;1;8.2;STN;1;4-12;10:20;18:35;CIA;MAD;lun
https://www.kayak.es/flights/ROM-MAD/2017-12-02-flexible;23-09-2017-12h-13min-59s;71;€;Ryanair / Wizz Air;1;13.9;OTP;1;2-12;6:30;20:25;CIA;MAD;sáb
