;download_date;currency;stops_0;price;duration_0;arrival_airport_0;airlines;arrival_time_0;number_stops_0;number_destinations;depart_time_0;day_week_0;depart_airport_0;date_0;link
975;23-09-2017-21h-02m-15s;€;LGW;127.0;28.1;MAD;Vueling / easyJet;22:40;1;1;18:35;lun;FCO;11-12;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible
976;23-09-2017-20h-19m-31s;€;;127.0;2.8;MAD;Ryanair;12:15;0;1;9:30;lun;CIA;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
977;23-09-2017-20h-20m-40s;€;LGW;128.0;21.9;AMS;easyJet;19:40;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
978;23-09-2017-20h-19m-31s;€;;128.0;2.7;MAD;Air Europa;21:35;0;1;18:55;sáb;FCO;7-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
979;23-09-2017-20h-27m-24s;€;LGW;128.0;11.6;FCO;easyJet / Vueling;18:40;1;1;7:05;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
980;23-09-2017-20h-29m-39s;€;CPH;128.0;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;24-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
981;23-09-2017-20h-19m-31s;€;;129.0;2.7;MAD;Air Europa;13:10;0;1;10:30;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
982;23-09-2017-20h-29m-39s;€;LGW;129.0;19.2;AMS;Vueling / easyJet;13:50;1;1;18:35;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
983;23-09-2017-20h-44m-15s;€;;129.0;2.4;FCO;Iberia;22:05;0;1;19:40;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
984;23-09-2017-20h-56m-38s;€;LGW;130.0;8.6;AMS;British Airways;19:55;1;1;11:20;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
985;23-09-2017-20h-56m-38s;€;KBP;131.0;17.5;AMS;Ukraine Intl Air;21:45;1;1;4:15;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
986;23-09-2017-20h-52m-09s;€;OSL;132.0;13.8;FCO;Norwegian;21:05;1;1;7:20;mié;MAD;6-12;https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible
987;23-09-2017-20h-20m-40s;€;LGW;132.0;20.3;AMS;easyJet;18:05;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
988;23-09-2017-20h-27m-24s;€;LGW;134.0;9.2;FCO;easyJet / Vueling;0:20;1;1;15:05;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
989;23-09-2017-20h-55m-31s;€;;135.0;2.3;FCO;easyJet;9:35;0;1;7:15;sáb;AMS;23-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
990;23-09-2017-20h-27m-24s;€;LGW;135.0;8.5;FCO;easyJet / Vueling;0:20;1;1;15:50;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
991;23-09-2017-20h-19m-31s;€;BCN;135.0;8.5;MAD;Vueling;22:55;1;1;14:25;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
992;23-09-2017-20h-44m-15s;€;CGN;136.0;15.4;CIA;Ryanair;12:30;1;1;21:05;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
993;23-09-2017-20h-22m-54s;€;CPH;136.0;5.5;FCO;SAS;12:30;1;1;7:00;jue;AMS;23-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
994;23-09-2017-20h-44m-15s;€;LGW;137.0;9.8;FCO;British Airways  - Iberia Express For Iberia, Vueling opera el vuel;18:40;1;1;8:55;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
995;23-09-2017-20h-20m-40s;€;LGW;137.0;17.6;AMS;easyJet;15:20;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
996;23-09-2017-20h-57m-46s;€;LTN;137.0;15.3;AMS;Monarch Airlines / easyJet;12:15;1;1;20:55;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
997;23-09-2017-20h-56m-38s;€;BCN;138.0;11.1;AMS;Ryanair / Transavia;20:10;1;1;9:05;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
998;23-09-2017-20h-30m-47s;€;LGW;139.0;23.7;AMS;easyJet;10:30;1;1;10:50;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
999;23-09-2017-20h-56m-38s;€;LGW;139.0;24.5;AMS;easyJet;11:20;1;1;10:50;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1000;23-09-2017-20h-19m-31s;€;BCN;139.0;4.2;MAD;Vueling;11:10;1;1;7:00;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1001;23-09-2017-20h-44m-15s;€;VIE;140.0;5.9;FCO;Eurowings  - Eurowings Europe opera el vuel;20:40;1;1;14:45;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1002;23-09-2017-20h-19m-31s;€;;140.0;2.7;MAD;Air Europa;21:05;0;1;18:25;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1003;23-09-2017-20h-55m-31s;€;MAD;140.0;9.9;FCO;Iberia  - Iberia Express opera el vuel;22:10;1;1;12:15;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1004;23-09-2017-20h-19m-31s;€;LGW;141.0;8.6;MAD;Vueling / easyJet;21:15;1;1;12:40;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1005;23-09-2017-20h-53m-16s;€;;141.0;2.5;AMS;easyJet;12:50;0;1;10:20;vie;FCO;20-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1006;23-09-2017-20h-44m-15s;€;;141.0;2.4;FCO;Alitalia;8:35;0;1;6:10;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1007;23-09-2017-20h-19m-31s;€;LGW;142.0;15.8;MAD;easyJet / Norwegian;13:30;1;1;21:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1008;23-09-2017-20h-19m-31s;€;LGW;144.0;9.4;MAD;easyJet;22:50;1;1;13:25;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1009;23-09-2017-20h-56m-38s;€;BCN;145.0;12.1;AMS;Ryanair / Transavia;20:10;1;1;8:05;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1010;23-09-2017-20h-19m-31s;€;;146.0;2.7;MAD;Air Europa;13:10;0;1;10:30;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1011;23-09-2017-20h-19m-31s;€;;146.0;2.7;MAD;Air Europa;21:05;0;1;18:25;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1012;23-09-2017-20h-44m-15s;€;;147.0;2.4;FCO;Iberia;18:20;0;1;15:55;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1013;23-09-2017-20h-44m-15s;€;;147.0;2.5;CIA;Ryanair;16:00;0;1;13:30;vie;MAD;6-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1014;23-09-2017-20h-52m-09s;€;HEL;148.0;15.3;FCO;Norwegian;23:20;1;1;8:00;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible
1015;23-09-2017-20h-55m-31s;€;CDG;148.0;9.4;FCO;Air France;23:15;1;1;13:50;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1016;23-09-2017-20h-22m-54s;€;CPH;148.0;16.2;FCO;SAS;10:35;1;1;18:20;sáb;AMS;25-11;https://www.kayak.es/flights/AMS-ROM/2017-11-25-flexible
1017;23-09-2017-20h-30m-47s;€;LGW;149.0;16.8;AMS;Vueling / easyJet;11:20;1;1;18:35;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
1018;23-09-2017-20h-56m-38s;€;LGW;149.0;16.8;AMS;Vueling / easyJet;11:20;1;1;18:35;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1019;23-09-2017-20h-56m-38s;€;LYS;150.0;6.5;AMS;Air France  - HOP!, KLM Cityhopper For KLM Royal Dutch Airli opera el vuel;19:50;1;1;13:20;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1020;23-09-2017-20h-19m-31s;€;;150.0;2.8;MAD;Ryanair;12:15;0;1;9:30;mar;CIA;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1021;23-09-2017-20h-20m-40s;€;CPH;150.0;10.8;AMS;Norwegian;18:00;1;1;7:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1022;23-09-2017-20h-19m-31s;€;BRU;150.0;25.7;MAD;Brussels Airlines;11:50;1;1;10:10;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1023;23-09-2017-20h-19m-31s;€;BRU;150.0;25.7;MAD;Brussels Airlines;11:50;1;1;10:10;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1024;23-09-2017-20h-19m-31s;€;BRU;150.0;14.5;MAD;Brussels Airlines;11:50;1;1;21:20;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1025;23-09-2017-20h-19m-31s;€;BRU;150.0;14.5;MAD;Brussels Airlines;11:50;1;1;21:20;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1026;23-09-2017-20h-56m-38s;€;BCN;150.0;11.0;AMS;Vueling;18:00;1;1;7:00;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1027;23-09-2017-20h-19m-31s;€;;150.0;2.8;MAD;Ryanair;12:15;0;1;9:30;vie;CIA;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1028;23-09-2017-20h-40m-53s;€;MAD;151.0;22.6;FCO;Air Europa;9:30;1;1;10:55;sáb;AMS;4-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1029;23-09-2017-20h-19m-31s;€;PRG;151.0;23.5;MAD;Czech Airlines;14:15;1;1;14:45;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1030;23-09-2017-20h-53m-16s;€;LGW;152.0;23.8;AMS;Vueling / easyJet;18:05;1;1;18:20;mié;FCO;18-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1031;23-09-2017-20h-58m-53s;€;CPH;153.0;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1032;23-09-2017-20h-20m-40s;€;;154.0;2.5;AMS;easyJet;12:50;0;1;10:20;lun;FCO;2-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1033;23-09-2017-20h-53m-16s;€;LGW;155.0;20.3;AMS;easyJet;18:05;1;1;21:45;mié;FCO;18-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1034;23-09-2017-20h-53m-16s;€;LGW;156.0;21.9;AMS;easyJet;19:40;1;1;21:45;mié;FCO;18-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1035;23-09-2017-20h-30m-47s;€;;157.0;2.7;AMS;easyJet;12:50;0;1;10:10;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
1036;23-09-2017-20h-56m-38s;€;LGW;157.0;8.7;AMS;easyJet;19:30;1;1;10:50;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1037;23-09-2017-20h-30m-47s;€;LGW;157.0;8.7;AMS;easyJet;19:30;1;1;10:50;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-04-flexible
1038;23-09-2017-20h-57m-46s;€;CDG;160.0;5.6;AMS;Air France  - KLM opera el vuel;15:55;1;1;10:20;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1039;23-09-2017-20h-56m-38s;€;BCN;160.0;12.7;AMS;Vueling;9:35;1;1;20:55;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1040;23-09-2017-20h-56m-38s;€;;161.0;2.7;AMS;KLM;8:50;0;1;6:10;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1041;23-09-2017-20h-29m-39s;€;;161.0;2.4;AMS;KLM;23:25;0;1;21:00;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1042;23-09-2017-20h-57m-46s;€;;161.0;2.6;AMS;KLM;19:50;0;1;17:15;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1043;23-09-2017-20h-58m-53s;€;;161.0;2.7;AMS;KLM;9:00;0;1;6:20;mié;FCO;13-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1044;23-09-2017-20h-31m-54s;€;;161.0;2.3;AMS;KLM;21:55;0;1;19:35;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1045;23-09-2017-20h-19m-31s;€;PRG;162.0;23.5;MAD;Czech Airlines  - SmartWings opera el vuel;14:15;1;1;14:45;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1046;23-09-2017-20h-19m-31s;€;;164.0;2.7;MAD;Air Europa;13:10;0;1;10:30;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1047;23-09-2017-20h-58m-53s;€;CPH;165.0;6.2;AMS;SAS;19:35;1;1;13:20;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1048;23-09-2017-20h-29m-39s;€;CPH;165.0;6.6;AMS;SAS;21:05;1;1;14:30;vie;FCO;24-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1049;23-09-2017-20h-31m-54s;€;;166.0;2.5;AMS;easyJet;12:40;0;1;10:10;sáb;FCO;28-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1050;23-09-2017-20h-53m-16s;€;;169.0;2.5;AMS;easyJet;18:00;0;1;15:30;dom;FCO;15-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1051;23-09-2017-20h-56m-38s;€;;169.0;2.7;AMS;easyJet;12:50;0;1;10:10;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1052;23-09-2017-20h-40m-53s;€;;171.0;2.2;FCO;KLM;23:10;0;1;21:00;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1053;23-09-2017-20h-57m-46s;€;CPH;171.0;9.1;AMS;Norwegian;16:25;1;1;7:20;mar;FCO;26-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1054;23-09-2017-20h-19m-31s;€;OTP;172.0;8.9;MAD;Blue Air;17:50;1;1;8:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1055;23-09-2017-20h-19m-31s;€;OTP;172.0;9.2;MAD;Blue Air;17:50;1;1;8:35;lun;FCO;2-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1056;23-09-2017-20h-19m-31s;€;BCM;173.0;18.8;MAD;Blue Air;11:20;1;1;16:35;mar;FCO;3-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1057;23-09-2017-20h-55m-31s;€;BCN;175.0;15.6;FCO;Vueling;10:20;1;1;18:45;lun;AMS;25-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1058;23-09-2017-20h-57m-46s;€;KBP;176.0;7.4;AMS;Ukraine Intl Air;21:45;1;1;14:20;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1059;23-09-2017-20h-45m-23s;€;;176.0;2.3;FCO;easyJet;14:50;0;1;12:30;dom;AMS;22-10;https://www.kayak.es/flights/AMS-ROM/2017-10-25-flexible
1060;23-09-2017-20h-31m-54s;€;LGW;178.0;10.1;AMS;easyJet;20:55;1;1;10:50;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1061;23-09-2017-20h-31m-54s;€;LGW;179.0;8.8;AMS;easyJet;19:40;1;1;10:50;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1062;23-09-2017-20h-58m-53s;€;BCN;180.0;11.0;AMS;Vueling;18:00;1;1;7:00;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1063;23-09-2017-20h-57m-46s;€;CPH;180.0;9.1;AMS;Norwegian;16:25;1;1;7:20;vie;FCO;22-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1064;23-09-2017-20h-29m-39s;€;;181.0;2.6;AMS;KLM;12:35;0;1;10:00;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1065;23-09-2017-20h-31m-54s;€;;181.0;2.5;AMS;KLM;9:00;0;1;6:30;vie;FCO;27-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1066;23-09-2017-20h-57m-46s;€;SPU, ZAG;183.0;16.5;AMS;Croatia Airlines;10:30;2;1;18:00;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1067;23-09-2017-20h-31m-54s;€;LGW;185.0;8.2;AMS;Vueling / easyJet;20:55;1;1;12:40;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1068;23-09-2017-20h-58m-53s;€;CGN, FRA;185.0;10.0;AMS;Ryanair / FlixBus / KLM;18:55;2;1;8:55;lun;CIA;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1069;23-09-2017-20h-29m-39s;€;CGN, FRA;185.0;10.8;AMS;Ryanair / FlixBus / KLM;19:45;2;1;8:55;sáb;CIA;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1070;23-09-2017-20h-19m-31s;€;CPH;186.0;6.8;MAD;Norwegian;13:55;1;1;7:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1071;23-09-2017-20h-57m-46s;€;ARN;188.0;13.2;AMS;Norwegian;21:10;1;1;7:55;mar;FCO;26-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1072;23-09-2017-20h-27m-24s;€;OSL;190.0;6.9;FCO;Norwegian;21:10;1;1;14:15;vie;AMS;20-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1073;23-09-2017-20h-57m-46s;€;GVA;191.0;14.5;AMS;easyJet;11:15;1;1;20:45;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1074;23-09-2017-20h-40m-53s;€;;191.0;2.3;FCO;KLM;9:10;0;1;6:50;vie;AMS;3-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1075;23-09-2017-20h-27m-24s;€;CPH;192.0;5.6;FCO;SAS;12:35;1;1;7:00;jue;AMS;19-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1076;23-09-2017-20h-19m-31s;€;OTP;194.0;23.2;MAD;Blue Air;18:25;1;1;19:10;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1077;23-09-2017-20h-19m-31s;€;BRU;194.0;26.0;MAD;Brussels Airlines;23:20;1;1;21:20;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1078;23-09-2017-20h-56m-38s;€;LGW;195.0;6.6;AMS;British Airways  - Vueling opera el vuel;14:00;1;1;7:25;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1079;23-09-2017-20h-19m-31s;€;PRG;197.0;23.7;MAD;Czech Airlines;14:25;1;1;14:45;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1080;23-09-2017-20h-19m-31s;€;PRG;197.0;23.5;MAD;Czech Airlines;14:15;1;1;14:45;jue;FCO;5-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1081;23-09-2017-20h-19m-31s;€;;198.0;2.7;MAD;Air Europa;21:05;0;1;18:25;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1082;23-09-2017-20h-56m-38s;€;OSL;200.0;7.2;AMS;Norwegian;21:00;1;1;13:50;vie;FCO;3-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1083;23-09-2017-20h-55m-31s;€;ARN;200.0;6.0;FCO;SAS  - CityJet opera el vuel;17:40;1;1;11:40;sáb;AMS;23-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1084;23-09-2017-20h-19m-31s;€;;201.0;2.6;MAD;Air Europa  - Alitalia opera el vuel;23:50;0;1;21:15;vie;FCO;6-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1085;23-09-2017-20h-57m-46s;€;KBP;201.0;17.5;AMS;Ukraine Intl Air;21:45;1;1;4:15;sáb;FCO;23-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1086;23-09-2017-20h-19m-31s;€;;201.0;2.6;MAD;Air Europa  - Alitalia opera el vuel;23:50;0;1;21:15;mié;FCO;4-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1087;23-09-2017-20h-19m-31s;€;;201.0;2.6;MAD;Air Europa  - Alitalia opera el vuel;23:50;0;1;21:15;sáb;FCO;7-10;https://www.kayak.es/flights/ROM-MAD/2017-10-04-flexible
1088;23-09-2017-20h-20m-40s;€;;202.0;2.7;AMS;KLM;13:00;0;1;10:20;vie;FCO;6-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1089;23-09-2017-20h-31m-54s;€;;202.0;2.3;AMS;KLM;21:55;0;1;19:35;lun;FCO;23-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1090;23-09-2017-20h-53m-16s;€;;202.0;2.5;AMS;easyJet;12:40;0;1;10:10;sáb;FCO;21-10;https://www.kayak.es/flights/ROM-AMS/2017-10-18-flexible
1091;23-09-2017-20h-56m-38s;€;;202.0;2.6;AMS;KLM;19:50;0;1;17:15;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1092;23-09-2017-20h-44m-15s;€;LHR;203.0;8.4;FCO;British Airways;19:20;1;1;10:55;mié;MAD;4-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1093;23-09-2017-20h-40m-53s;€;CPH;208.0;5.5;FCO;SAS;12:30;1;1;7:00;jue;AMS;2-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1094;23-09-2017-20h-40m-53s;€;CPH;208.0;5.5;FCO;SAS;12:30;1;1;7:00;mié;AMS;1-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1095;23-09-2017-20h-44m-15s;€;BCN;208.0;14.9;FCO;Vueling;9:10;1;1;18:15;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1096;23-09-2017-20h-44m-15s;€;CDG;209.0;7.6;FCO;Air France;22:55;1;1;15:20;dom;MAD;1-10;https://www.kayak.es/flights/MAD-ROM/2017-10-04-flexible
1097;23-09-2017-20h-57m-46s;€;BCN;210.0;13.6;AMS;Vueling;9:35;1;1;20:00;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1098;23-09-2017-20h-52m-09s;€;ZRH;212.0;9.2;FCO;SWISS;19:10;1;1;10:00;lun;MAD;4-12;https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible
1099;23-09-2017-20h-40m-53s;€;;212.0;2.2;FCO;KLM;12:10;0;1;9:55;dom;AMS;5-11;https://www.kayak.es/flights/AMS-ROM/2017-11-04-flexible
1100;23-09-2017-20h-52m-09s;€;HEL;213.0;15.3;FCO;Norwegian;23:20;1;1;8:00;vie;MAD;1-12;https://www.kayak.es/flights/MAD-ROM/2017-12-04-flexible
1101;23-09-2017-20h-58m-53s;€;ZRH;214.0;4.5;AMS;SWISS;19:20;1;1;14:50;lun;FCO;11-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1102;23-09-2017-20h-20m-40s;€;ZRH;214.0;7.6;AMS;SWISS;22:30;1;1;14:55;mié;FCO;4-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1103;23-09-2017-20h-31m-54s;€;ZRH;214.0;4.5;AMS;SWISS;14:10;1;1;9:40;mié;FCO;25-10;https://www.kayak.es/flights/ROM-AMS/2017-10-25-flexible
1104;23-09-2017-20h-57m-46s;€;ZRH;214.0;4.5;AMS;SWISS;19:20;1;1;14:50;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1105;23-09-2017-20h-29m-39s;€;ZRH;214.0;7.7;AMS;SWISS;14:10;1;1;6:30;sáb;FCO;25-11;https://www.kayak.es/flights/ROM-AMS/2017-11-25-flexible
1106;23-09-2017-20h-55m-31s;€;MAD;215.0;14.8;FCO;Air Europa;9:30;1;1;18:40;dom;AMS;24-12;https://www.kayak.es/flights/AMS-ROM/2017-12-25-flexible
1107;23-09-2017-20h-57m-46s;€;BCN;220.0;11.0;AMS;Vueling;18:00;1;1;7:00;lun;FCO;25-12;https://www.kayak.es/flights/ROM-AMS/2017-12-25-flexible
1108;23-09-2017-20h-20m-40s;€;;226.0;2.7;AMS;KLM;13:00;0;1;10:20;mar;FCO;3-10;https://www.kayak.es/flights/ROM-AMS/2017-10-04-flexible
1109;23-09-2017-20h-56m-38s;€;;226.0;2.6;AMS;KLM;12:35;0;1;10:00;sáb;FCO;4-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
1110;23-09-2017-20h-58m-53s;€;;226.0;2.7;AMS;KLM;9:00;0;1;6:20;vie;FCO;8-12;https://www.kayak.es/flights/ROM-AMS/2017-12-11-flexible
1111;23-09-2017-20h-27m-24s;€;OSL;228.0;12.8;FCO;Norwegian  - SmartLynx opera el vuel;10:20;1;1;21:35;mié;AMS;18-10;https://www.kayak.es/flights/AMS-ROM/2017-10-18-flexible
1112;23-09-2017-21h-02m-15s;€;ZRH;228.0;5.0;MAD;SWISS;14:40;1;1;9:40;lun;FCO;11-12;https://www.kayak.es/flights/ROM-MAD/2017-12-11-flexible
1113;23-09-2017-20h-38m-38s;€;ZRH;228.0;5.0;MAD;SWISS;14:40;1;1;9:40;vie;FCO;10-11;https://www.kayak.es/flights/ROM-MAD/2017-11-11-flexible
1114;23-09-2017-20h-56m-38s;€;MUC;230.0;7.5;AMS;Eurowings  - airberlin opera el vuel;16:45;1;1;9:15;mié;FCO;1-11;https://www.kayak.es/flights/ROM-AMS/2017-11-01-flexible
