;arrival_airport_1;date_0;duration_0;depart_airport_0;price;date_1;duration_1;depart_time_1;day_week_0;download_date;number_destinations;link;depart_airport_1;currency;stops_0;number_stops_0;stops_1;number_stops_1;airlines;arrival_time_0;depart_time_0;arrival_airport_0;arrival_time_1;day_week_1
294;CIA;26-10;2.8;CIA;137.0;29-10;2.5;6:30;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;;0;;0;Ryanair;19:10;16:25;MAD;9:00;dom
295;FCO;26-10;2.8;FCO;137.0;2-11;7.0;16:40;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;18:00;15:15;MAD;23:40;jue
296;FCO;24-11;2.6;FCO;137.0;26-11;5.1;18:35;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;;0;LIS;1;Alitalia / TAP AIR PORTUGAL;17:05;14:30;MAD;23:40;dom
297;FCO;26-10;27.5;FCO;137.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;20:20;MAD;10:55;mié
298;FCO;26-10;17.6;FCO;137.0;29-10;7.0;16:40;jue;11-10-2017 15:21:32;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-10-29;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;6:15;MAD;23:40;dom
299;FCO;26-10;27.5;FCO;137.0;2-11;5.1;18:35;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;20:20;MAD;23:40;jue
300;FCO;26-10;2.8;FCO;137.0;2-11;13.6;10:05;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;18:00;15:15;MAD;23:40;jue
301;FCO;26-10;2.8;FCO;137.0;2-11;13.8;21:05;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL  - Portugalia opera el vuel;18:00;15:15;MAD;10:55;jue
302;FCO;26-10;27.5;FCO;137.0;2-11;7.0;16:40;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;20:20;MAD;23:40;jue
303;FCO;26-10;27.5;FCO;137.0;2-11;13.6;10:05;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;20:20;MAD;23:40;jue
304;FCO;24-11;2.6;FCO;138.0;26-11;2.5;11:25;vie;11-10-2017 15:17:48;2;https://www.kayak.es/flights/ROM-MAD/2017-11-24/2017-11-26;MAD;€;;0;;0;Alitalia;17:05;14:30;MAD;13:55;dom
305;CIA;10-11;8.2;CIA;138.0;12-11;2.5;6:30;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;STN;1;;0;Ryanair;18:35;10:20;MAD;9:00;dom
306;CIA;10-11;12.1;CIA;138.0;12-11;2.5;6:30;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;STN;1;;0;Ryanair;18:35;6:30;MAD;9:00;dom
307;FCO;26-10;2.6;CIA;138.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;LIS;1;Ryanair / TAP AIR PORTUGAL;20:00;17:25;MAD;10:55;mié
308;FCO;26-10;2.6;CIA;138.0;1-11;24.8;10:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;LIS;1;Ryanair / TAP AIR PORTUGAL;20:00;17:25;MAD;10:55;mié
309;FCO;26-10;2.6;CIA;138.0;2-11;7.0;16:40;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;;0;LIS;1;Ryanair / TAP AIR PORTUGAL  - Portugalia opera el vuel;20:00;17:25;MAD;23:40;jue
310;FCO;26-10;2.6;CIA;138.0;2-11;5.1;18:35;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;;0;LIS;1;Ryanair / TAP AIR PORTUGAL;20:00;17:25;MAD;23:40;jue
311;FCO;27-10;12.8;FCO;139.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;9:10;20:20;MAD;18:25;mié
312;FCO;27-10;15.3;FCO;139.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;11:40;20:20;MAD;18:25;mié
313;FCO;27-10;12.8;FCO;139.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;9:10;20:20;MAD;22:10;mié
314;FCO;27-10;15.3;FCO;139.0;1-11;2.5;7:00;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;11:40;20:20;MAD;9:30;mié
315;FCO;27-10;12.8;FCO;139.0;1-11;2.5;7:00;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;9:10;20:20;MAD;9:30;mié
316;FCO;27-10;21.8;FCO;139.0;1-11;2.5;7:00;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;18:10;20:20;MAD;9:30;mié
317;FCO;27-10;12.3;FCO;139.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;11:30;MAD;18:25;mié
318;FCO;27-10;12.3;FCO;139.0;1-11;2.5;7:00;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;23:50;11:30;MAD;9:30;mié
319;FCO;27-10;21.8;FCO;139.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;18:10;20:20;MAD;18:25;mié
320;FCO;26-10;5.4;FCO;139.0;2-11;2.5;7:00;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;11:40;6:15;MAD;9:30;jue
321;FCO;26-10;6.7;FCO;139.0;2-11;2.5;7:00;jue;11-10-2017 15:22:50;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-02;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;18:10;11:30;MAD;9:30;jue
322;FCO;27-10;21.8;FCO;139.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;18:10;20:20;MAD;22:10;mié
323;FCO;27-10;17.6;FCO;139.0;1-11;2.5;7:00;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Air Europa;23:50;6:15;MAD;9:30;mié
324;FCO;27-10;17.6;FCO;139.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;6:15;MAD;22:10;mié
325;FCO;27-10;17.6;FCO;139.0;1-11;2.5;15:55;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;6:15;MAD;18:25;mié
326;FCO;27-10;12.3;FCO;139.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;23:50;11:30;MAD;22:10;mié
327;FCO;27-10;15.3;FCO;139.0;1-11;2.5;19:40;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;;0;TAP AIR PORTUGAL / Iberia;11:40;20:20;MAD;22:10;mié
328;FCO;27-10;15.3;FCO;139.0;2-11;16.1;7:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;11:40;20:20;MAD;23:40;jue
329;FCO;26-10;18.2;FCO;139.0;1-11;16.3;18:35;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;14:35;20:20;MAD;10:55;mié
330;FCO;26-10;12.3;FCO;139.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
331;FCO;26-10;11.9;FCO;139.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;18:10;6:15;MAD;10:55;mié
332;FCO;26-10;15.9;FCO;139.0;1-11;13.8;21:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;22:10;6:15;MAD;10:55;mié
333;FCO;26-10;12.3;FCO;139.0;1-11;16.3;18:35;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
334;FCO;10-11;14.2;FCO;139.0;12-11;16.3;18:35;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;20:20;6:10;MAD;10:55;dom
335;FCO;10-11;11.7;FCO;139.0;12-11;16.3;18:35;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;17:50;6:10;MAD;10:55;dom
336;FCO;10-11;14.2;FCO;139.0;12-11;13.8;21:05;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;20:20;6:10;MAD;10:55;dom
337;FCO;10-11;11.7;FCO;139.0;12-11;13.8;21:05;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;17:50;6:10;MAD;10:55;dom
338;FCO;27-10;12.3;FCO;139.0;2-11;16.1;7:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;23:40;jue
339;FCO;27-10;12.8;FCO;139.0;2-11;16.1;7:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;20:20;MAD;23:40;jue
340;FCO;27-10;12.3;FCO;139.0;2-11;20.8;16:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;11:30;MAD;13:25;jue
341;FCO;27-10;12.3;FCO;139.0;2-11;18.8;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;13:25;jue
342;FCO;27-10;12.3;FCO;139.0;2-11;18.2;16:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;11:30;MAD;10:55;jue
343;FCO;27-10;12.3;FCO;139.0;2-11;16.3;21:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;11:30;MAD;13:25;jue
344;FCO;27-10;12.3;FCO;139.0;2-11;16.3;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;jue
345;FCO;27-10;12.3;FCO;139.0;2-11;13.6;10:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;11:30;MAD;23:40;jue
346;FCO;27-10;12.3;FCO;139.0;2-11;7.0;16:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;11:30;MAD;23:40;jue
347;FCO;26-10;18.2;FCO;139.0;1-11;13.8;21:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;14:35;20:20;MAD;10:55;mié
348;FCO;26-10;15.9;FCO;139.0;1-11;16.3;18:35;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;22:10;6:15;MAD;10:55;mié
349;FCO;27-10;17.6;FCO;139.0;2-11;16.1;7:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;6:15;MAD;23:40;jue
350;FCO;26-10;18.2;FCO;139.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;14:35;20:20;MAD;10:55;mié
351;FCO;10-11;2.6;FCO;139.0;12-11;13.8;21:05;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;;0;LIS;1;Iberia / TAP AIR PORTUGAL;14:35;12:00;MAD;10:55;dom
352;FCO;10-11;5.3;FCO;139.0;12-11;13.8;21:05;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;11:30;6:10;MAD;10:55;dom
353;FCO;10-11;5.3;FCO;139.0;12-11;16.3;18:35;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;11:30;6:10;MAD;10:55;dom
354;FCO;10-11;5.3;FCO;139.0;12-11;18.2;16:40;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;11:30;6:10;MAD;10:55;dom
355;FCO;26-10;8.0;FCO;139.0;1-11;13.8;21:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;19:30;11:30;MAD;10:55;mié
356;FCO;26-10;6.7;FCO;139.0;1-11;16.3;18:35;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;18:10;11:30;MAD;10:55;mié
357;FCO;26-10;5.4;FCO;139.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;11:40;6:15;MAD;10:55;mié
358;FCO;27-10;12.3;FCO;139.0;2-11;5.1;18:35;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;23:40;jue
359;FCO;26-10;12.3;FCO;139.0;1-11;13.8;21:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
360;FCO;26-10;13.2;FCO;139.0;1-11;13.8;21:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;19:30;6:15;MAD;10:55;mié
361;FCO;10-11;20.3;FCO;139.0;12-11;16.3;18:35;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;15:55;19:35;MAD;10:55;dom
362;FCO;10-11;20.3;FCO;139.0;12-11;13.8;21:05;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;15:55;19:35;MAD;10:55;dom
363;FCO;10-11;16.8;FCO;139.0;12-11;16.3;18:35;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:00;6:10;MAD;10:55;dom
364;FCO;10-11;14.2;FCO;139.0;12-11;18.2;16:40;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;20:20;6:10;MAD;10:55;dom
365;FCO;10-11;16.8;FCO;139.0;12-11;13.8;21:05;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:00;6:10;MAD;10:55;dom
366;FCO;26-10;21.7;FCO;139.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
367;FCO;26-10;8.0;FCO;139.0;1-11;18.2;16:40;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;19:30;11:30;MAD;10:55;mié
368;FCO;10-11;2.6;CIA;141.0;12-11;2.4;16:35;vie;11-10-2017 15:16:34;2;https://www.kayak.es/flights/ROM-MAD/2017-11-10/2017-11-12;MAD;€;;0;;0;Ryanair / Vueling;12:00;9:25;MAD;19:00;dom
369;FCO;27-10;12.3;FCO;141.0;1-11;22.7;12:15;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
370;FCO;26-10;12.8;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;20:20;MAD;10:55;mié
371;FCO;27-10;17.6;FCO;141.0;2-11;22.7;12:15;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;6:15;MAD;10:55;jue
372;FCO;27-10;12.3;FCO;141.0;2-11;22.7;12:15;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;jue
373;FCO;26-10;21.7;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;9:10;11:30;MAD;10:55;mié
374;FCO;26-10;8.3;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;14:35;6:15;MAD;10:55;mié
375;FCO;26-10;8.3;FCO;141.0;1-11;24.8;10:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;14:35;6:15;MAD;10:55;mié
376;FCO;26-10;12.3;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
377;FCO;26-10;12.3;FCO;141.0;1-11;24.8;10:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
378;FCO;26-10;17.6;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;6:15;MAD;10:55;mié
379;FCO;27-10;12.3;FCO;141.0;1-11;24.8;10:05;vie;11-10-2017 15:12:36;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;10:55;mié
380;FCO;26-10;17.6;FCO;141.0;1-11;24.8;10:05;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;6:15;MAD;10:55;mié
381;FCO;26-10;11.9;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;18:10;6:15;MAD;10:55;mié
382;FCO;26-10;6.7;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;18:10;11:30;MAD;10:55;mié
383;FCO;26-10;5.4;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;11:40;6:15;MAD;10:55;mié
384;FCO;27-10;12.3;FCO;141.0;2-11;25.2;12:15;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;23:50;11:30;MAD;13:25;jue
385;FCO;27-10;12.3;FCO;141.0;2-11;24.8;10:05;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL  - Portugalia opera el vuel;23:50;11:30;MAD;10:55;jue
386;FCO;26-10;18.2;FCO;141.0;1-11;22.7;12:15;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;LIS;1;LIS;1;TAP AIR PORTUGAL;14:35;20:20;MAD;10:55;mié
387;CIA;26-10;2.8;FCO;142.0;1-11;2.5;17:55;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;;0;;0;Iberia / Ryanair;18:00;15:15;MAD;20:25;mié
388;CIA;27-10;5.1;FCO;142.0;2-11;2.5;6:30;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;IBZ;1;;0;Ryanair;16:05;11:00;MAD;9:00;jue
389;CIA;26-10;5.5;CIA;143.0;1-11;2.5;17:55;jue;11-10-2017 15:15:15;2;https://www.kayak.es/flights/ROM-MAD/2017-10-26/2017-11-01;MAD;€;PMI;1;;0;Ryanair;23:30;18:00;MAD;20:25;mié
390;CIA;27-10;2.8;FCO;143.0;2-11;2.5;13:40;vie;11-10-2017 15:26:47;2;https://www.kayak.es/flights/ROM-MAD/2017-10-27/2017-11-02;MAD;€;;0;;0;Vueling / Ryanair;0:35;21:50;MAD;16:10;jue
391;FCO;3-11;2.6;FCO;143.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Air Europa;10:35;8:00;MAD;9:30;dom
392;FCO;3-11;2.6;FCO;143.0;5-11;2.5;7:00;vie;11-10-2017 15:25:29;2;https://www.kayak.es/flights/ROM-MAD/2017-11-03/2017-11-05;MAD;€;;0;;0;Alitalia / Air Europa;23:50;21:15;MAD;9:30;dom
