price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
77;1;23-09-2017-14h-05m-19s;jue;Ryanair / Norwegian;23;2;12-10;8:30;€;CRL, PMI;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
78;1;23-09-2017-14h-05m-19s;mié;Ryanair;11.5;1;11-10;23:35;€;MLA;12:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
78;1;23-09-2017-14h-05m-19s;mar;Ryanair;17.2;2;10-10;23:45;€;BVA, BGY;6:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
78;1;23-09-2017-14h-05m-19s;jue;Ryanair;22.5;2;12-10;8:00;€;CRL, PMI;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
78;1;23-09-2017-14h-05m-19s;mié;Ryanair;25.1;2;11-10;12:20;€;CPH, CRL;11:15;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
79;1;23-09-2017-14h-05m-19s;vie;Vueling / Ryanair;16.3;1;13-10;23:30;€;PMI;7:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
80;1;23-09-2017-14h-05m-19s;vie;Ryanair;7.6;1;13-10;20:30;€;CGN;12:55;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
80;1;23-09-2017-14h-05m-19s;mié;Ryanair;16.8;1;11-10;23:30;€;IBZ;6:40;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
80;1;23-09-2017-14h-05m-19s;mié;Ryanair;17;1;11-10;23:30;€;STN;6:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
82;1;23-09-2017-14h-05m-19s;mié;Alitalia;2.6;0;11-10;10:35;€;;8:00;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
82;1;23-09-2017-14h-05m-19s;jue;Ryanair;30.6;3;12-10;19:30;€;CGN, BGY, NUE;12:55;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
82;1;23-09-2017-14h-05m-19s;dom;Wizz Air / Ryanair;33.3;2;8-10;23:45;€;SOF, BGY;14:25;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
85;1;23-09-2017-14h-05m-19s;mié;Brussels Airlines;6.5;1;11-10;16:40;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
85;1;23-09-2017-14h-05m-19s;jue;Brussels Airlines;6.5;1;12-10;16:40;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
85;1;23-09-2017-14h-05m-19s;mar;Brussels Airlines;6.5;1;10-10;16:40;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
85;1;23-09-2017-14h-05m-19s;jue;Brussels Airlines;10.2;1;12-10;20:25;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
85;1;23-09-2017-14h-05m-19s;mar;Brussels Airlines;10.2;1;10-10;20:25;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
85;1;23-09-2017-14h-05m-19s;mar;Brussels Airlines;13.2;1;10-10;23:20;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
86;1;23-09-2017-14h-05m-19s;mar;Ryanair;9.5;1;10-10;23:30;€;STN;14:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
86;1;23-09-2017-14h-05m-19s;sáb;Ryanair;47.7;3;14-10;19:30;€;NYO, STN, NUE;19:50;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
87;1;23-09-2017-14h-05m-19s;mar;Ryanair;2.6;0;10-10;20:00;€;;17:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
87;1;23-09-2017-14h-05m-19s;mié;Ryanair;2.6;0;11-10;20:00;€;;17:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
87;1;23-09-2017-14h-05m-19s;vie;Ryanair;2.8;0;13-10;12:15;€;;9:30;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
87;1;23-09-2017-14h-05m-19s;lun;Wizz Air / Ryanair;19.6;2;9-10;10:00;€;SOF, STN;14:25;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
87;1;23-09-2017-14h-05m-19s;lun;Ryanair;27.2;2;9-10;11:15;€;SOF, CRL;8:00;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
91;1;23-09-2017-14h-05m-19s;jue;Ryanair;17.5;1;12-10;11:35;€;BVA;18:05;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
91;1;23-09-2017-14h-05m-19s;jue;Ryanair;26.1;2;12-10;19:30;€;STN, NUE;17:25;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
91;1;23-09-2017-14h-05m-19s;dom;Wizz Air / Ryanair;29.1;3;8-10;19:30;€;SOF, BGY, NUE;14:25;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
91;1;23-09-2017-14h-05m-19s;jue;Wizz Air / Ryanair;29.9;3;12-10;19:30;€;CRA, BGY, NUE;13:35;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mar;Vueling / Norwegian;5.8;1;10-10;13:00;€;PMI;7:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL;6.8;1;11-10;23:50;€;LIS;17:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mar;Ryanair / Vueling;10.3;1;10-10;8:25;€;BCN;22:05;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL  - Portugalia opera el vuel;12.8;1;11-10;9:10;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL;15.3;1;11-10;11:40;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL;18.2;1;11-10;14:35;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
93;1;23-09-2017-14h-05m-19s;mié;TAP AIR PORTUGAL;21.8;1;11-10;18:10;€;LIS;20:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
94;1;23-09-2017-14h-05m-19s;jue;Ryanair;13;1;12-10;23:30;€;IBZ;10:30;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
94;1;23-09-2017-14h-05m-19s;lun;Ryanair;22.6;2;9-10;11:15;€;SDR, CRL;12:40;CIA;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
95;1;23-09-2017-14h-05m-19s;mié;Brussels Airlines;10.2;1;11-10;20:25;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
95;1;23-09-2017-14h-05m-19s;jue;Brussels Airlines;13.2;1;12-10;23:20;€;BRU;10:10;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
95;1;23-09-2017-14h-05m-19s;mié;Brussels Airlines;19.3;1;11-10;16:40;€;BRU;21:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
95;1;23-09-2017-14h-05m-19s;mié;Brussels Airlines;23.1;1;11-10;20:25;€;BRU;21:20;FCO;https://www.kayak.es/flights/ROM-MAD/2017-10-11-flexible;MAD
