price;number_destinations;download_date;day_week_0;airlines;duration_0;number_stops_0;date_0;arrival_time_0;currency;stops_0;depart_time_0;depart_airport_0;link;arrival_airport_0
68;1;23-09-2017-14h-06m-22s;vie;Brussels Airlines;14.2;1;3-11;20:40;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
68;1;23-09-2017-14h-06m-22s;jue;Brussels Airlines;14.2;1;2-11;20:40;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
68;1;23-09-2017-14h-06m-22s;vie;Brussels Airlines;16.2;1;3-11;22:35;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
68;1;23-09-2017-14h-06m-22s;jue;Brussels Airlines;16.2;1;2-11;22:35;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
68;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;16.2;1;1-11;22:35;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
69;1;23-09-2017-14h-06m-22s;sáb;Alitalia;2.4;0;4-11;8:35;€;;6:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
70;1;23-09-2017-14h-06m-22s;mié;Ryanair;16.3;1;1-11;22:55;€;CRL;6:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;CIA
71;1;23-09-2017-14h-06m-22s;mié;Ryanair;2.5;0;1-11;16:10;€;;13:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;CIA
73;1;23-09-2017-14h-06m-22s;vie;Air Europa;2.5;0;3-11;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
73;1;23-09-2017-14h-06m-22s;lun;Air Europa;2.5;0;30-10;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;19.7;1;1-11;16:50;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;jue;Brussels Airlines;23.5;1;2-11;20:40;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;23.5;1;1-11;20:40;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;mar;Brussels Airlines;25.4;1;31-10;22:35;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;jue;Brussels Airlines;25.4;1;2-11;22:35;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;25.4;1;1-11;22:35;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;jue;Brussels Airlines;26.9;1;2-11;20:40;€;BRU;17:45;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
78;1;23-09-2017-14h-06m-22s;vie;Brussels Airlines;27.5;1;3-11;9:55;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
79;1;23-09-2017-14h-06m-22s;sáb;Iberia;2.5;0;4-11;18:25;€;;15:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
79;1;23-09-2017-14h-06m-22s;sáb;Ryanair;11.2;1;4-11;18:20;€;BRI;7:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
80;1;23-09-2017-14h-06m-22s;sáb;Iberia;2.5;0;4-11;22:10;€;;19:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
82;1;23-09-2017-14h-06m-22s;sáb;Wizz Air;10.1;1;4-11;7:10;€;OTP;21:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;CIA
84;1;23-09-2017-14h-06m-22s;mié;Wizz Air / Ryanair;10.2;1;1-11;7:35;€;SOF;21:20;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;CIA
88;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;16.2;1;1-11;9:55;€;BRU;17:45;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
88;1;23-09-2017-14h-06m-22s;lun;Brussels Airlines;19.7;1;30-10;16:50;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
88;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;27.5;1;1-11;9:55;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
89;1;23-09-2017-14h-06m-22s;vie;Blue Air;12.9;1;3-11;7:45;€;OTP;18:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
89;1;23-09-2017-14h-06m-22s;dom;Blue Air;12.9;1;29-10;7:45;€;OTP;18:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
90;1;23-09-2017-14h-06m-22s;mié;Vueling;2.4;0;1-11;19:00;€;;16:35;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
90;1;23-09-2017-14h-06m-22s;vie;Brussels Airlines;9.9;1;3-11;22:35;€;BRU;12:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
93;1;23-09-2017-14h-06m-22s;mié;Ryanair;2.5;0;1-11;20:25;€;;17:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;CIA
96;1;23-09-2017-14h-06m-22s;sáb;Iberia;2.5;0;4-11;14:35;€;;12:05;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
98;1;23-09-2017-14h-06m-22s;lun;Air Europa;2.5;0;30-10;17:25;€;;14:55;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
100;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;12.8;1;1-11;9:55;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
100;1;23-09-2017-14h-06m-22s;mié;Brussels Airlines;23.1;1;1-11;16:50;€;BRU;17:45;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
100;1;23-09-2017-14h-06m-22s;lun;Brussels Airlines;23.5;1;30-10;20:40;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
100;1;23-09-2017-14h-06m-22s;lun;Brussels Airlines;25.4;1;30-10;22:35;€;BRU;21:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
107;1;23-09-2017-14h-06m-22s;mar;Brussels Airlines;8;1;31-10;20:40;€;BRU;12:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
107;1;23-09-2017-14h-06m-22s;vie;Brussels Airlines;8;1;3-11;20:40;€;BRU;12:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
107;1;23-09-2017-14h-06m-22s;mar;Brussels Airlines;9.9;1;31-10;22:35;€;BRU;12:40;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
107;1;23-09-2017-14h-06m-22s;mar;Brussels Airlines;10.4;1;31-10;16:50;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
107;1;23-09-2017-14h-06m-22s;vie;Brussels Airlines;10.4;1;3-11;16:50;€;BRU;6:25;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
109;1;23-09-2017-14h-06m-22s;sáb;easyJet / Vueling;16.9;1;4-11;0:25;€;LGW;7:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
111;1;23-09-2017-14h-06m-22s;vie;Blue Air;23.1;1;3-11;17:55;€;OTP;18:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
111;1;23-09-2017-14h-06m-22s;dom;Blue Air;23.1;1;29-10;17:55;€;OTP;18:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
114;1;23-09-2017-14h-06m-22s;mar;Blue Air;12.9;1;31-10;7:45;€;OTP;18:50;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
114;1;23-09-2017-14h-06m-22s;sáb;easyJet;26.8;1;4-11;10:15;€;LGW;7:30;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
116;1;23-09-2017-14h-06m-22s;sáb;Air Europa;2.5;0;4-11;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
116;1;23-09-2017-14h-06m-22s;jue;Air Europa;2.5;0;2-11;9:30;€;;7:00;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
117;1;23-09-2017-14h-06m-22s;sáb;Air Europa  - Alitalia opera el vuel;2.4;0;4-11;8:35;€;;6:10;MAD;https://www.kayak.es/flights/MAD-ROM/2017-11-01-flexible;FCO
